,acc_mean,acc_std,loss_mean,loss_std
222,0.2480255787571271,0.012286939150229093,2.9039556709925334,0.03812228441918538
223,0.24880754222472506,0.012046161819367825,2.9006653944651286,0.03775464748816309
224,0.24957420865694682,0.011830290677173748,2.8973944854736327,0.03740217285636001
225,0.25039671937624614,0.011603158241776235,2.894026538530986,0.03719270735658828
226,0.2512353271245956,0.011366260262734282,2.8906137593587236,0.037017321680337674
227,0.2520583721995353,0.011162699037137418,2.887233611742656,0.03670525244113519
228,0.25298206706841786,0.010973470299723863,2.8836582644780475,0.03630545932346502
229,0.2539085376262665,0.010814452799957462,2.8799977620442707,0.0361044445431339
230,0.2548376563191414,0.010690596344646341,2.8763931973775225,0.03572323165929769
231,0.2557646225889524,0.010652013970273471,2.872759461402893,0.03536657712455843
232,0.25670326739549637,0.010663887513356576,2.8691592518488567,0.035124638020518247
233,0.25767548968394594,0.010632593139122357,2.8654603115717574,0.034940378951560574
234,0.2586053143938382,0.010595317263262467,2.861839793523153,0.034775384637145586
235,0.2595374450087547,0.010597015985451687,2.858244105974833,0.03455520873119452
236,0.2604212835431099,0.010523965278591048,2.854717084566752,0.03436029737101102
237,0.26125461667776106,0.010432770049255115,2.8513216670354207,0.03422217479428272
238,0.2620515423019727,0.010378171594545824,2.8479603687922164,0.03400965866464928
239,0.2628690027197202,0.010331803446134697,2.8445726823806763,0.03384644924595893
240,0.2637218065063158,0.010239472943528186,2.841144506136576,0.03363772103380966
241,0.26455131739377974,0.010110757318224705,2.8377687374750775,0.03340803937974457
242,0.26531708310047786,0.00997435620432214,2.834539074897766,0.033141162886941807
243,0.2660397971669833,0.009772568281309396,2.8314119148254395,0.03283852898973168
244,0.2667535653710365,0.009604153973193825,2.828294657071432,0.03267498423664155
245,0.2674836221337318,0.009454913323322281,2.825154854456583,0.03253032207633402
246,0.26818390220403665,0.009320358476113238,2.822070190111796,0.03248770495122399
247,0.2688726074496905,0.00915972667937464,2.8190326118469238,0.03239394033599413
248,0.2695975400010745,0.009008596903272293,2.815920974413554,0.03237252211643725
249,0.2703342063228289,0.008833527497751917,2.81280165831248,0.03242234031619915
