,acc_mean,acc_std,loss_mean,loss_std
230,0.25774436704814435,0.014530695533421218,2.923597991466522,0.027980938692855048
231,0.2586362209171057,0.014759115015079345,2.9205368542671204,0.02703810357642271
232,0.25959089122712614,0.015040791675984322,2.917419731616974,0.026143470967695304
233,0.26050486974418163,0.015382939370727275,2.914308776855469,0.025245969001521276
234,0.26141276441514494,0.015662060668207037,2.911210525035858,0.024469620680202735
235,0.26230193965137005,0.015898977797461928,2.908061146736145,0.023961528620286318
236,0.26321734361350535,0.016175749408137208,2.9048022866249084,0.023372595533178133
237,0.2641950660198927,0.016473294357506538,2.9014822912216185,0.022854374742627588
238,0.2652084156125784,0.016687828981391234,2.898079857826233,0.022369719702231117
239,0.26618460617959494,0.016906695879834364,2.8947292518615724,0.021868327305354
240,0.267113344296813,0.017080168093620354,2.8914852595329283,0.021558763760663305
241,0.26805944524705405,0.017185584948178834,2.888222503662109,0.021307524710815925
242,0.26894345395267005,0.01724132541973995,2.8850268149375915,0.021150276504895725
243,0.26981181673705573,0.017280435166347148,2.881874063014984,0.02095524112047459
244,0.2707031213492155,0.017311178763524934,2.8786769127845764,0.02080085552850524
245,0.2716005574911832,0.017341397210970274,2.8755167174339293,0.020706972580510255
246,0.2724513980001211,0.017415673023569507,2.872462983131409,0.02059561386324871
247,0.2732933401316404,0.017481416628156197,2.8694997119903562,0.0204874751652134
248,0.27403520993888375,0.017567649080209486,2.8666729021072386,0.020241243160969122
249,0.2747952096909284,0.01762421773734384,2.863770554065704,0.020092694064581567
250,0.27525817260146135,0.018540837619369525,2.8595744252204893,0.025153026771185076
251,0.2757969657331705,0.019058976328932598,2.855320518016815,0.029428011961375983
252,0.2763816431909799,0.0193726125235949,2.851028277873993,0.032641591149155824
253,0.2771392189711332,0.01985473053444526,2.8464763808250426,0.035988833166429174
254,0.2779070761054754,0.02018303003917299,2.841844642162323,0.03891611049814845
255,0.27859964363276957,0.020445805945863253,2.837121765613556,0.04152033392190566
256,0.2792406692355871,0.020808424786396437,2.832654275894165,0.044039531979350933
257,0.27986566938459867,0.02108868088777235,2.828131070137024,0.04651509624746986
258,0.2805342742055654,0.021417567708834077,2.823600261211395,0.049295152951466636
259,0.2812564963847398,0.021731837159895257,2.818995316028595,0.051680273454429056
260,0.282094262316823,0.022051539550463736,2.814238929748535,0.05415266490779208
261,0.2829998745769262,0.022286039347222286,2.809372284412384,0.056264683947647554
262,0.2839312472194433,0.022494012128262318,2.8045891952514648,0.05856640426677662
263,0.2847213416546583,0.022744167582634485,2.8000787782669065,0.06095486954363686
264,0.28551679618656634,0.023001296865295506,2.795674228668213,0.06342911208658648
265,0.2864159191399812,0.023249404404298527,2.7910706210136413,0.06588544053304503
266,0.28728456296026705,0.023399214955862013,2.786473352909088,0.06804317710241724
267,0.28823743171989913,0.023442684793947666,2.7817869138717652,0.06991412291228614
268,0.2893088603764772,0.023358505736353827,2.776894233226776,0.07173853860139903
269,0.29034732170403,0.02330411269953961,2.772059257030487,0.07377686809131806
270,0.29132679946720597,0.0232909207359557,2.7673710584640503,0.07556866549143142
271,0.29234129227697847,0.023265300931151377,2.7625547766685488,0.0772437464669005
272,0.2933800251036882,0.02324040268039357,2.7577060532569884,0.07867324618546631
273,0.2944245455414056,0.023288834045485925,2.7529088139533995,0.08024588334507088
274,0.2954745454341173,0.02324169321689497,2.7481272435188293,0.08181775174615863
275,0.29649727232754225,0.02305802905220208,2.7433748960494997,0.08321943117295938
276,0.2975890446454286,0.022901391132648316,2.7385872435569762,0.08445382470039854
277,0.2986770076304674,0.022737708788834438,2.7338991737365723,0.08575276696926913
278,0.29981405593454835,0.022663164079341703,2.7291954946517945,0.0870148526620539
